event_url,대분류,중분류,소분류,treatment_name,main_image_url,rating,review_count,original_price,selling_price,hospital_name,hospital_address,treatment_description,option_info,target_group,procedure_info,procedure_qna,downtime_info,side_effect_info
https://www.yeoshin.co.kr/event/mobile/27300,피부,스킨부스터,쥬베룩,수분충전 리쥬베룩(리쥬란 + 쥬베룩),https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/7t8GaiGN7xqctwY8OmgwZ8H8lev.jpg?q=90&f=webp&w=1024,10.0,1.0,251900.0,244900,유앤아이의원(수원점),경기도 수원시 팔달구 효원로 265번길 54 유앤아이의원(수원점)주소복사,,VAT 포함,,,,리쥬란힐러 시술시간 30~60분 마취여부 크림마취 회복시간 약 3일 시술효과 1~2주 후,
https://www.yeoshin.co.kr/event/mobile/22251,지방성형,바디지방흡입,엉덩이지방흡입,지세븐 엉덩이 지방이식,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/BktBDm9wn4XVubEasbpWmhPI6H77.png?q=90&f=webp&w=1024,,,,2970000,지세븐의원,서울특별시 강남구 테헤란로 141 KR타워 5층주소복사,"지방흡입 #체형개선 #지방제거 지방흡입술은 지방이 집중적으로 축적된 부위의 지방세포를 흡입기를 사용해 제거하는 시술입니다. 주로 복부, 허벅지, 팔, 엉덩이와 같은 부위에서 시행되며, 다이어트로 개선되지 않는 부위의 지방을 제거해 매끄러운 바디라인을 만드는데 도움을 줍니다. 수술 후에는 압박복을 착용해 흡입 부위의 부기를 줄일 수 있습니다. 회복 기간 동안 약간의 통증과 멍이 발생할 수 있으며, 최종 결과는 3~6개월 후에 나타납니다.",,"비교적 간편하게 다이어트와 체형관리를 하고싶은 분 부유방, 허벅지, 뱃살 등이 고민인 분 운동할 시간이 없는 분 울퉁불퉁한 지방을 제거하고 싶은 분",,,지방흡입 시술시간 2~3시간 마취여부 수면 회복시간 1~2주 시술효과 3~6개월,
https://www.yeoshin.co.kr/event/mobile/11119,피부,스킨부스터,리쥬란아이,리쥬란아이,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/wtV1FclLJ6oIRgrpWLDFbQPmIrI9.jpg?q=90&f=webp&w=1024,9.1,138.0,132000.0,125000,비오페이스의원,크림마취,,VAT 포함,,,,리쥬란아이 시술시간 30분 마취여부 냉각마취 회복시간 5일 시술효과 2주 후,
https://www.yeoshin.co.kr/event/mobile/23298,눈성형,트임,앞트임,대구트임성형 앞트임 윗트임 뒤트임 밑트임,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/2v5JCwFrLwkLUb5EL6gVCGQ6IGZ3.jpg?q=90&f=webp&w=1024,,,,440000,메이린의원(대구점),크림마취,,,,,,눈트임 시술시간 30~60분 마취여부 국소/수면 회복시간 1~2주 시술효과 1~3개월,
https://www.yeoshin.co.kr/event/mobile/15888,리프팅,실리프팅,실리프팅,아르의원_김해점) 실리프팅,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/pZb6Lyci6MR4phmm9Wn9TMaFyWm3.jpg?q=90&f=webp&w=1024,,,110000.0,103000,아르의원(김해점),,실리프팅 #녹는실 #라인개선 녹는실을 얼굴 부위에 삽입하여 잔주름과 얼굴 라인 개선을 동시에! #즉각적 #리프팅 비수술적인 방법으로 즉각적이고 높은 리프팅 효과 권장주기 3~6개월 / 1회 시술,VAT 포함,잔주름 깊은 주름으로 고민하시는 분 탄력이 떨어져 처진 얼굴살을 정리하고 싶은 분 시술 결과가 비교적 오래 유지되길 원하는 분 처진 피부를 리프팅하고 이중턱을 개선하고 싶은 분,,,실리프팅 시술시간 40분 마취여부 국소마취 회복시간 당일 시술효과 2~4주 후,
https://www.yeoshin.co.kr/event/mobile/16728,피부,필링,필링,릴리이드M 물광주사로 스킨부스팅,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/eVLcFNyYP8HyomqaNA6Ig8XSjyCA.jpg?q=90&f=webp&w=1024,10.0,2.0,99000.0,92000,제이필의원(강남점),서울특별시 강남구 강남대로 438 (역삼동) 스타플렉스 B1주소복사,,VAT 포함,,,,릴리이드 시술시간 40~60분 마취여부 크림마취 회복시간 당일 시술효과 1주 후,
https://www.yeoshin.co.kr/event/mobile/19423,제모,얼굴제모,턱제모,남자 겨드랑이/인중 레이저제모,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/w0yEPqLITO5wdN0zZKqRoHaKiqN9.jpg?q=90&f=webp&w=1024,9.6,34.0,11000.0,6100,뷰티앤디지털치과병원,"경기도 파주시 경의로1240번길 19 (와동동) 월드타워15차 7층, 8층주소복사",,VAT 포함,,,,남성제모 시술시간 5~10분 마취여부 마취없음 회복시간 당일 시술효과,
https://www.yeoshin.co.kr/event/mobile/27525,피부,피부레이저,비립종제거,"사마귀, 비립종, 쥐젖 제거",https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/V9rp2aILpEoGtWoArqUspBRPp3g5.jpg?q=90&f=webp&w=1024,,,10000.0,5500,아이맘한의원,크림마취,"점제거 #말끔하게 #각종잡티(사마귀, 비립종, 쥐젖 등) 다양한 잡티에 알맞은 레이저로 말끔히 제거 #손상NO #상처DOWN 핀홀 레이저로 주변 조직 손상 없이 흉터, 자국, 상처는 DOWN 면역치료로 재발, 확산 방지 필요에 따라 한방면역치료 진행 가능 권장주기 1개월 / 1~3회 시술",VAT 포함,잡티로 얼굴이 칙칙해 보여 고민인 분 효과적인 점 제거를 원하는 분 잡티없는 깨끗한 피부를 원하는 분 점이 많아 고민인 분,"시술 특장점 깨끗하게 잡티 제거 잡티 제거 후 흉터 자국, 상처가 거의 없습니다. 피부 손상을 낮춘 시술 핀홀 레이저로 주변 피부 손상을 낮추어 효과적으로 점을 뺄 수 있습니다. 주위 피부 개선 잡티 외의 시술 부위의 피부 탄력 및 개선 효과를 기대할 수 있습니다.","시술 시 통증이 많이 있나요? 시술 시 통증은 적은 편이며, 시술 시간이 짧아 피부 손상이 적은 편입니다. 완벽하게 제거되나요? 눈에 보이는 병변이 제거되었더라도 관리상태에 따라 재발할 가능성은 있습니다.",점제거 시술시간 5-20분 마취여부 크림마취 회복시간 약 7~14일 시술효과 1~2주 후,"주의사항 1 시술 직후 레이저로 인한 화끈거림이 있을 수 있습니다. 2 색소 침착이 되지 않도록 외출 시 자외선 차단제를 꼼꼼히 발라주세요. 3 시술 후 붉은 피부에 쿨링팩이나 진정팩을 사용하여 진정시켜주세요. 4 시술 부위는 하루 정도 물에 닿지 않도록 해야 합니다. 5 딱지는 억지로 제거하지 마시고 자연 탈락되도록 해주세요. 6 재생테이프는 진물을 흡수하는 역할로, 7일 동안 꾸준히 붙여야 합니다. 7 찜질방, 사우나, 선탠은 과색소 침착을 야기할 수 있으니 자제해주세요."
https://www.yeoshin.co.kr/event/mobile/25078,보톡스,주름보톡스,스킨보톡스,촉촉光피부 (리쥬란+물광+스킨보톡스),https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/EAiVlvUnvsu1snjBTSfltv9zR882.JPG?q=90&f=webp&w=1024,10.0,11.0,209000.0,202000,올리미의원,,"리쥬란힐러 #피부재생 #스킨부스터 피부의 DNA를 이루는 폴리뉴클레오티드(PN)를 진피층에 주사하는 시술 #피부환경개선 #건강한피부 노화나 자외선 등 다양한 피부 자극으로부터 피부 속 환경을 개선 #주름개선 #콜라겐재생 콜라겐 재생, 섬유아세포 증식 촉진 등으로 주름을 완화시키고 피부 구조를 개선",VAT 포함,건조하고 탄력이 떨어진 피부가 고민인 분 잔주름 때문에 나이가 더 들어보이는 분,,,리쥬란힐러 시술시간 20~30분 마취여부 크림마취 회복시간 약 3일 시술효과 1~2주 후,
https://www.yeoshin.co.kr/event/mobile/24102,보톡스,주름보톡스,잔주름보톡스,얼굴 보톡스(수입),https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/cN84GSYq2jzqLUCLGXViu12DqZR1.jpg?q=90&f=webp&w=1024,10.0,2.0,70000.0,63000,새봄여성의원(송파),서울특별시 송파구 석촌호수로 160 (삼전동) 수연빌딩 4층 주소복사,"주름보톡스 #주름예방 #습관교정 표정 주름을 만드는 근육을 마비시켜 근육 사용 습관 교정 및 주름 예방에 효과적 #미세주름개선 미세 주름이 많은 미간, 이마, 눈가 등에 주사하여 전체적인 주름을 개선 권장주기 4~6개월 / 1회 시술",VAT 포함,얼굴의 주름을 자연스럽게 개선하고 싶은 분 눈가의 잔주름 개선을 원하는 분 탄력없는 피부와 잔주름이 고민인 분 잔주름을 개선하고 싶은 분,시술 특장점 표정으로 인한 주름 개선 표정주름을 만드는 근육을 풀어주어 주름을 개선해줍니다. 주름 예방 효과 표정 근육의 사용 습관 교정 및 주름 예방 효과가 있습니다. 밝은 인상으로 개선 찡그릴 때 생긴 주름으로 인해 인상쓰는 것처럼 보이는 이미지를 개선해줍니다.,"시술 시 통증은 없나요? 개인에 따라 차이가 있지만 마취가 필요할 경우 크림마취를 진행하고 있으며, 약간의 통증이 있을 수 있습니다. 효과는 언제 나타나나요? 개인차가 있지만, 약 1~2주 후부터 효과가 나타나기 시작합니다.",주름보톡스 시술시간 10분 마취여부 크림마취 회복시간 약 3일 시술효과 1~2주 후,주의사항 1 시술 후 음주 및 흡연을 자제해주세요. 2 시술 후 시술 부위를 강하게 마사지하거나 누르지 말아주세요. 3 시술 후 3~4일간 과격하고 무리한 운동은 자제해주세요.
https://www.yeoshin.co.kr/event/mobile/20401,지방성형,지방분해,얼굴지방분해주사,[인천]얼굴지방분해주사,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/SFUCNNYGKW7AcSUKa4RvfacEo153.jpg?q=90&f=webp&w=1024,,,220000.0,213000,제로의원(인천점),,,VAT 포함,,,,얼굴지방분해주사 시술시간 10~20분 마취여부 마취없음 회복시간 약 3일 시술효과 1~2주 후,
https://www.yeoshin.co.kr/event/mobile/24443,피부,필링,블랙필,블랙필,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/l8kUOmLpcbQnVUHI7IQS4FvNebj8.png?q=90&f=webp&w=1024,,,165000.0,158000,휴먼피부과의원(평택점),크림마취,블랙필 #각질제거 #천연성분 발효 흑초 성분으로 피부에 영양을 주는 동시에 각질을 떨어뜨려 매끈하게 #피지배출 #염증완화 살리실산과 자스모닉산 성분으로 살균 및 염증 완화에 효과적 #항산화작용 항산화 작용으로 유해산소에 의한 스트레스 감소 권장주기 1~2주 / 3회 이상 시술,VAT 포함,피지를 조절하여 여드름을 개선하고 싶은 분 피부를 맑고 환하게 개선하고 싶은 분 넓은 모공 크기를 축소시키고 싶은 분 민감한 피부를 진정시키고 싶은 분,시술 특장점 발효 흑초 성분 필링 발효 흑초 성분으로 필링을 유도해 피부결 및 얼굴톤 개선 살균 및 항염 작용 살리실산과 자스모닉산 성분으로 살균 및 항염 작용 피부 재생 촉진 아이오딘화 포타슘 성분으로 피부 재생 촉진,"피부가 예민한데 필링을 받아도 되나요? 블랙필은 자극이 거의 없이 각질제거가 되어, 민감성 피부를 포함한 대부분의 피부타입에 시술이 가능합니다. 통증이 있을까요? 통증은 심하지 않고 피부상태에 따라 다르지만 살짝 따끔한 느낌이 있을 수 있습니다.",블랙필 시술시간 30~60분 마취여부 마취없음 회복시간 당일 시술효과 약 1주 후,주의사항 1 세안은 찬물이나 미온수로 하시고 저자극 클렌저를 사용해주세요. 2 시술 후 일시적으로 각질이 약하게 벗겨질 수도 있습니다. 3 시술 후 건조함이 느껴질 수 있으니 보습제와 재생크림을 자주 발라주세요.
https://www.yeoshin.co.kr/event/mobile/19204,제모,얼굴제모,턱제모,"겨드랑이 제모, 미백, 겨땀억제",https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/ELLWxjeKursLEMoox3aSLCcNWge1.jpg?q=90&f=webp&w=1024,9.3,20.0,11000.0,6100,제이필의원(강남점),서울특별시 강남구 강남대로 438 (역삼동) 스타플렉스 B1주소복사,,VAT 포함,,,,여성제모 시술시간 5~10분 마취여부 마취없음 회복시간 당일 시술효과 1~2주 후,
https://www.yeoshin.co.kr/event/mobile/26688,리프팅,레이저리프팅,울쎄라리프팅,"업그레이드된 울쎄라2, 울쎄라피 프라임",https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/JbNwLv5TGfHBXunvWax9ZsgSWn0A.jpg?q=90&f=webp&w=1024,,,396000.0,389000,제이필의원(홍대점),크림마취,,VAT 포함,,,,울쎄라피프라임 시술시간 30~60분 마취여부 크림마취 회복시간 약 1~3일 시술효과 1~2개월,
https://www.yeoshin.co.kr/event/mobile/20453,리프팅,실리프팅,실리프팅,눈밑꺼짐,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/BTZitTaRRsuCvsikx4GtgSs5VHi1.jpg?q=90&f=webp&w=1024,,,77000.0,70000,쉬즈한의원(강남점),"서울 서초구 강남대로 421, 삼영빌딩 6층 쉬즈한의원(강남점)주소복사",매선 #한방리프팅 #매선침 의료용 실을 매선침에 연결하여 진행하는 리프팅 시술 #리프팅효과 피부 진피층을 자극해 리프팅 효과! 권장주기 1~2년 / 1회 시술,VAT 포함,잔주름 깊은 주름으로 고민하시는 분 비수술적인 리프팅 시술을 원하는 분 시술 결과가 비교적 오래 유지되길 원하는 분 탄력없는 피부와 잔주름이 고민인 분,,,매선 시술시간 90분 마취여부 마취없음 회복시간 약 3~7일 시술효과 1~3달 후,
https://www.yeoshin.co.kr/event/mobile/17048,피부,스킨부스터,엑소좀,베네핏 엑소좀 5ml,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/9EsZ6H64LwqCAQaBWNwYLk6EzRy2.jpg?q=90&f=webp&w=1024,10.0,1.0,275000.0,268000,베네핏의원,,"엑소좀 #피부면역력UP #피부개선 피부 면역 기능을 효과적으로 증대시켜 전반적인 피부 개선 기대! #피부진정 #탄력개선 예민해진 피부 진정을 도와주고 늘어진 탄력을 개선하는 효과 기대! #줄기세포 #예민피부케어 줄기세포 배양액을 분리, 정제한 성분으로 민감하고 예민한 피부를 케어! 권장주기 1~2주 / 3회 이상 시술",VAT 포함,유해 환경으로부터 피부가 약해져 고민인 분 건강한 피부결을 원하는 분 피부가 건조하고 피부결이 거칠어 고민인 분 자연스러운 광채효과를 원하는 분,"시술 특장점 예민한 피부에 효과적 줄기세포 배양액을 분리, 정제한 핵심성분으로 민감하고 예민한 피부에 적용합니다. 피부 면역력 증가 피부 면역 기능 개선을 도와 면역력 향상을 효과적으로 증가시켜줍니다. 피부 진정과 탄력 개선 스트레스로 예민해진 피부 진정을 도와주며 처지고 늘어진 탄력을 개선합니다.","시술시 부작용이 있나요? 시술 후 주사 자국, 멍, 홍반, 간지럼증이 있을 수 있습니다. 시술 후 어떻게 관리해야 하나요? 화장은 가급적 시술 다음날부터 하는 것을 권장드리며, 시술 직후 재생크림을 꼭 발라주시고 외출시 자외선 차단제를 반드시 발라주세요. 시술 간격은 어떻게 되나요? 초기 집중 케어시 개인 피부 컨디션에 따라 2주 간격으로 3~5회 시술 권장드립니다. 시술 시 통증은 없나요? 개인에 따라 차이가 있지만 마취크림을 바른 후 시술하기 때문에 큰 통증은 거의 없는 편입니다. 일상생활에는 지장이 없나요? 시술 당일은 시술 부위가 부분적으로 볼록해지는 현상이 간혹 있으나, 일상생활 하는데 불편함은 거의 없는 편이며, 개인에 따라 다를 수 있습니다. 어떤 피부 상태에서 시술 받으면 효과가 좋을까요? 잔주름 및 피부 탄력 부족, 피부가 건조하여 광채를 잃은 피부, 얼굴 전체에 여드름 흉터가 있는 분들이 받으면 효과가 좋습니다.",엑소좀 시술시간 30~60분 마취여부 크림마취 회복시간 약 3일 시술효과 1~2주 후,"주의사항 1 시술 후 세안 및 메이크업 가능하며, 저자극 클렌저를 사용합니다. 2 외출 시 자외선 차단제를 꼼꼼히 자주 발라주세요. 3 시술 후 수분 공급을 위해 수분크림이나 재생크림을 충분히 발라주세요. 4 시술 후 붉은기, 통증, 엠보싱이 나타날 수 있으나 수일 내 완화됩니다. 5 시술 후 1~2주 동안 찜질방, 사우나 이용을 피해주세요. 6 시술 후 3~4일간 과격하고 무리한 운동은 자제해주세요. 7 시술 후 시술 부위를 강하게 마사지하거나 누르지 마세요. 8 시술 후 음주, 흡연은 삼가주세요."
https://www.yeoshin.co.kr/event/mobile/15702,피부,정맥주사,백옥주사,더나은 백옥주사,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/QHZPmQEUERZJTxKobvKQGOcJpVA2.jpg?q=90&f=webp&w=1024,10.0,2.0,30000.0,23000,더나은가정의학과의원,"서울특별시 관악구 쑥고개로 70 (봉천동) (봉천동, 스카이빌딩) 3층주소복사",백옥주사 #탄력 #윤기 글루타치온 성분으로 어둡고 칙칙한 피부를 밝고 윤기나는 피부로 개선! #항산화효과 강력한 항산화 작용으로 노화 예방에도 효과적! #간해독작용 우리 몸에 남아있는 중금속이 배출되도록 도와주고 간 해독 작용까지! 권장주기 2주 / 3~4회 시술,VAT 포함,피부톤이 어둡고 칙칙해 고민인 분 노화로 인한 탄력 저하가 고민인 분 노화방지 및 피로회복 증진을 원하는 분 피부를 좀 더 밝게 가꾸고 싶은 분,,,백옥주사 시술시간 60분 마취여부 마취없음 회복시간 당일 시술효과 점차증진,
https://www.yeoshin.co.kr/event/mobile/17321,제모,바디제모,팔제모,남성 제모_팔/종아리/배렛나루,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/DXe5OKTtiwFGOKw7s6oUpxUO3a28.jpg?q=90&f=webp&w=1024,10.0,1.0,49500.0,42500,블리비의원(발산점),,남성제모 #반영구적 #손상거의없이 모낭과 모근에 레이저빔을 선택적으로 조사하여 피부 손상 거의 없이 반영구적으로! #깨끗하고 #깔끔하게 굵은 털부터 얇은 털까지 제거하여 깨끗하고 깔끔해 보이는 이미지로 개선! #적은통증 #부작용DOWN 통증이 비교적 적고 자극성 피부염이나 모낭염과 같은 부작용 걱정은 DOWN! 권장주기 1개월 / 5회 이상 시술,VAT 포함,셀프제모로 인한 색소침착이 고민인 분 잦은 제모로 인해 피부트러블이 생긴 분 털 없는 매끈한 피부로 개선하기 원하는 분 반영구적인 효과를 얻고 싶은 분,"시술 특장점 반영구적 효과 기대 5~10회 제모 후 털이 거의 자라지 않아 매일 제모하는 번거로움이 없습니다. 부드러운 피부로 개선 털의 빈 공간에 주변 세포가 차오르고 모공 수축 효과로 피부가 부드러워집니다. 피부 손상이 적은 제모 면도, 왁싱으로 인한 피부 손상, 감염 등이 거의 없습니다.","제모하기 전 준비해야할 부분이 있나요? 시술 1~2일 전 시술 부위를 쉐이빙(면도)한 후에 내원하시기 바랍니다. 시술시 부작용이 있나요? 시술 직후 미세한 부기나 간지럼증, 붉음증 등이 있을 수 있습니다.",남성제모 시술시간 5~10분 마취여부 마취없음 회복시간 당일 시술효과,"주의사항 1 1~2일 정도는 붉은 기, 약간의 붓기가 있으나 자연 회복됩니다. 2 사우나, 찜질방, 수영장 출입은 일주일 가량 피해주시기 바랍니다. 3 외출시 자외선 차단제를 반드시 사용하는 것이 좋습니다. 4 드물게 모낭염, 물집, 딱지 등이 발생할 수 있습니다."
https://www.yeoshin.co.kr/event/mobile/17312,피부,피부레이저,V레이저,블리비 엑셀 브이 레이저,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/oKZ9PkixsgETRJdcAiPi2in6Ujq.jpg?q=90&f=webp&w=1024,10.0,1.0,159500.0,152500,블리비의원(영등포점),,"엑셀브이 #세가지모드 #피부개선 세가지 모드의 파장을 이용해 복합적이고 다양한 피부 문제를 동시에 개선 #혈관질환개선 안면홍조, 미세혈관 등 혈관 질환 개선에 탁월! #맞춤치료 색소, 모공, 흉터, 탄력 등 다양한 피부 고민에 맞춤 치료 가능! 권장주기 2~3주 / 1회 시술",VAT 포함,넓은 모공과 홍조를 개선하고 싶은 분 다양한 혈관 질환을 개선하고 싶은 분 복합적인 피부 치료가 필요한 분 기미나 잡티로 인한 얼룩덜룩한 피부가 고민인 분,"시술 특장점 광범위한 피부고민 개선 색소, 모공, 혈관, 흉터, 탄력 등 다양한 피부고민에 적용이 가능합니다. 홍조 개선 안면홍조, 미세혈관 등 혈관질환 개선시켜줍니다. 세가지 모드의 파장 피부고민에 맞는 핸드피스와 파장으로 맞춤 치료할 수 있습니다.",당일 세안과 메이크업 가능한가요? 당일에 세안과 메이크업 모두 가능합니다. 일상생활에 지장은 없나요? 회복기간이 거의 없어 일상생활이 가능합니다.,엑셀브이 시술시간 60분 마취여부 마취없음 회복시간 약 1~2일 시술효과 1~2주 후,주의사항 1 시술 후 음주 및 흡연을 자제해주세요. 2 시술 후 일주일간 사우나와 찜질방은 피해주세요. 3 건조함이 느껴질 수 있으니 보습에 신경써주세요.
https://www.yeoshin.co.kr/event/mobile/23620,피부,필링,필링,"피지청소, 모공청소기 아쿠아필 + 모델링팩",https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/PXadWmGRKC5BNY5551sRa6i7zEz4.png?q=90&f=webp&w=1024,10.0,7.0,44000.0,37000,빛담은한의원,크림마취,"아쿠아필 #3단계솔루션 #각질제거 3가지 특수 솔루션을 모공 속에 침투시켜 각질과 노폐물을 녹이는 필링 #여드름완화 #피부결개선 피부 트러블을 유발하는 모낭충과 함께 블랙헤드, 피지 등을 녹여 피부결 개선 #수분공급 #촉촉보습 보습, 진정용액으로 건조한 피부에 수분을 공급하여 촉촉함 유지 권장주기 1~2주 / 3회 이상 시술",VAT 포함,피지분비로 인한 블랙헤드가 고민인 분 각질 때문에 화장이 잘 먹지 않는 분 부작용이 적은 필링을 원하는 분 피지 과다 분비로 얼굴에 기름기가 많아 고민인 분,시술 특장점 각질과 피지 제거 BHA 성분이 표피 손상 거의 없이 노화된 각질과 피지를 동시에 제거합니다. 모낭충 감소로 피부결 개선 여드름 등 피부 질환을 유발하는 모낭충을 감소시켜 피부결을 개선할 수 있습니다. 빠른 일상생활 가능 일상생활에 지장이 거의 없으며 적은 횟수의 시술로도 효과를 볼 수 있습니다.,"시술시 부작용이 있나요? 시술 직후 미세한 부기나 간지럼증, 붉음증이 등이 있을 수 있습니다. 염증성(화농성) 여드름 피부도 받을 수 있나요? 아쿠아필은 어떤 피부타입도 시술가능하나, 기기로 흡착하는 방식이기 때문에 염증이 과도한 경우 통증 및 2차염증이 우려되니 상담 후 결정해주세요.",아쿠아필 시술시간 30~40분 마취여부 마취없음 회복시간 당일 시술효과,주의사항 1 시술 후 건조한 느낌이 들면 보습제를 도포해주세요. 2 시술기간 중에는 스크럽제나 필링 시술을 피해주세요. 3 시술 후 일시적으로 여드름이 악화될 수 있습니다.
https://www.yeoshin.co.kr/event/mobile/4674,피부,필링,라라필,피부힐링 라라필,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/2423729257.jpg?q=90&f=webp&w=1024,9.6,28.0,65000.0,58000,하늘라인의원,서울특별시 성동구 성수이로 119 하늘라인의원주소복사,"라라필 #미백 #각질 #라라필 라라필은 LHA 성분에 알칼리성분을 결합한 필링 솔루션입니다. 각질층을 부드럽게 녹여주며, 피부 깊숙이 유효성분을 침투시켜 피부가 속에서부터 건강해 질 수 있도록 도와줍니다. 권장주기 1주 / 4회 시술",VAT 포함,"피부가 예민해 필링 시술을 받아보기 힘든 분 피부에 부담이 적은 피부탄력 관리를 원하는 분 잦은 시술로 예민해진 피부를 관리하고 싶은 분 시술을 받을 때 가려움, 붓기, 따가움이 싫은 분",,"안따가워요? LHA 라라필은 각질을 부드럽게 녹여낸 뒤 피부 깊숙이 영양성분을 침투시키는 원리이기 때문에 열감과 따가움등의 자극이 적습니다. 장기적으로 시술 받으면 피부가 얇아지나요? 각질층을 벗겨내는 시술이 아닌, 피부 장벽을 전반적으로 개선해주는 시술이기 때문에, 피부가 얇아지거나 예민해지거나 손상이 거의 없습니다.",라라필 시술시간 30분 마취여부 마취없음 회복시간 당일 시술효과,"주의사항 1 3~7일간 과음, 사우나,찜질방 출입, 열탕목욕 등을 피해주시는 것이 좋습니다. 2 붉은기와 일시적인 트러블이 발생시 곧 완화됩니다. 3 스크럽제 사용 및 필링 시술을 피해주시기 바랍니다."
https://www.yeoshin.co.kr/event/mobile/27304,피부,피부레이저,젠틀맥스프로,에르네의원 젠틀맥스프로 얼굴 부위별 제모,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/OjXKaNraxH7Xj69tRYARwJnXamuA.jpg?q=90&f=webp&w=1024,10.0,1.0,11000.0,6100,에르네의원,서울시 서초구 서초대로 77길 59 에르네의원주소복사,여성제모 #반영구적 #손상거의없이 모낭과 모근에 레이저빔을 선택적으로 조사하여 피부 손상 거의 없이 반영구적으로! #깨끗하고 #깔끔하게 굵은 털부터 얇은 털까지 제거하여 깨끗하고 깔끔해 보이는 이미지로 개선! #적은통증 #부작용DOWN 통증이 비교적 적고 자극성 피부염이나 모낭염과 같은 부작용 걱정은 DOWN! 권장주기 1개월 / 5회 이상 시술,VAT 포함,셀프제모로 인한 색소침착이 고민인 분 잦은 제모로 인해 피부트러블이 생긴 분 털 없는 매끈한 피부로 개선하기 원하는 분 반영구적인 효과를 얻고 싶은 분,"시술 특장점 반영구적 효과 기대 5~10회 제모 후 털이 거의 자라지 않아 매일 제모하는 번거로움이 없습니다. 부드러운 피부로 개선 털의 빈 공간에 주변 세포가 차오르고 모공 수축 효과로 피부가 부드러워집니다. 피부 손상이 적은 제모 면도, 왁싱으로 인한 피부 손상, 감염 등이 거의 없습니다.","제모하기 전 준비해야할 부분이 있나요? 시술 1~2일 전 시술 부위를 쉐이빙(면도)한 후에 내원하시기 바랍니다. 레이저제모를 받으면 바로 모가 사라지나요? 레이저 제모를 하게 되면 모와 모낭, 모근에 열에너지가 가해지고, 그로 인해 모가 소작되며 소작된 모는 1~2주에 걸쳐 스스로 빠지게 됩니다.",여성제모 시술시간 5~10분 마취여부 선택가능 회복시간 당일 시술효과 1~2주 후,"주의사항 1 1~2일 정도는 붉은 기, 약간의 붓기가 있으나 자연 회복됩니다. 2 당일 화장, 세안, 샤워가 가능합니다. 3 사우나, 찜질방, 수영장 출입은 일주일 가량 피해주시기 바랍니다."
